word,attribute,count
中喘,nz,4
公允,nr,4
眉心,n,4
痙攣,vn,4
幽靈,n,4
相機,d,4
烈,a,4
步,n,4
本來,t,4
人犯,n,4
漫身黃雨煙歸雁,i,4
瘟疫,n,4
衰老,a,4
德布,ns,4
細雨,n,4
歌歌,n,4
一片空白,l,4
灑下,v,4
樂所,n,4
太多太多東西,nrt,4
時空,n,4
莫名,v,4
飯,n,4
負荷,n,4
姓名,n,4
時常,d,4
幫,v,4
治平,v,4
寬心,a,4
掀開,v,4
生靈,n,4
快速,d,4
社會,n,4
面目,n,4
萌芽,v,4
結尾,n,4
拾,v,4
如同,d,4
創意,v,4
焦距,n,4
右腿,n,4
嘴巴,n,4
許天,m,4
掂,v,4
溝通,v,4
沒辦,v,4
槳,n,4
留空,v,4
蹟,zg,4
婦人,n,4
盡頭追一葉舟,i,4
孤獨人無所謂,l,4
簾,q,4
漆黑,z,4
扣成,v,4
中濃,nz,4
觀賞,v,4
悶熱晚,l,4
載到,v,4
暗自,d,4
走上,v,4
原罪,n,4
地毯,n,4
憂,v,4
愛仇敵,i,4
不值,n,4
砌成,v,4
飛繞,v,4
帶露,v,4
裝飾,v,4
飄零,v,4
格林威治,nr,4
最難,a,4
歷經,n,4
哀樂,a,4
莫測,v,4
媚眼,n,4
過,v,4
學會,v,4
猜測,vn,4
不公,n,4
毒,v,4
沈睡,nr,4
加強,v,4
挾持,v,4
牛頓,nr,4
蹲,v,4
烏,nr,4
照亮,v,4
儀,ng,4
幽浮,a,4
肯,v,4
全球,n,4
腦袋,n,4
累積,v,4
積水,n,4
劃下,v,4
理所,n,4
越多,d,4
家庭,n,4
已成,v,4
交給,v,4
智慧,nr,4
亮起,v,4
乾翅葉,nr,4
缺,v,4
秋風,nr,4
缺口,n,4
緣分,n,4
開滿,v,4
四溢,v,4
流出,v,4
不屑,v,4
綸,x,4
半,m,4
寶貝孤,nr,4
過線,n,4
哭醒,v,4
血淋淋,z,4
清淡,a,4
倒掉,v,4
逼迫,v,4
黑晝,n,4
地揮,n,4
相對,d,4
尊敬,v,4
扶梯,n,4
龍,n,4
枝,q,4
投機,n,4
沾染,v,4
沸騰,v,4
氣球,n,4
薄弱,a,4
萬套,m,4
驚濤和駭浪,i,4
痴嗔,v,4
自虐,v,4
碎,v,4
伸手,v,4
肺葉,n,4
深藏,ns,4
受害者,n,4
試煉,v,4
手上,s,4
限量,n,4
思議,n,4
解禁,v,4
得撐,v,4
千里,q,4
志,n,4
剎那間,t,4
江流,ns,4
臨盆比,ns,4
現場,n,4
親切,a,4
碰,v,4
人影,n,4
安穩,a,4
嗩吶,n,4
分激,v,4
放光芒,n,4
濃烈,a,4
傷台,n,4
越來,d,4
冷靜,a,4
濕手,v,4
喚,vg,4
從,zg,4
帳,q,4
水珠,n,4
雲梯,n,4
懸崖,n,4
紛亂,a,4
少年,m,4
豪宅,n,4
摔碎,v,4
忘言,v,4
埃,j,4
架上,s,4
恍,vg,4
上癮,v,4
鬼神,n,4
接,v,4
潘朵拉,nr,4
不在乎,i,4
武裝,n,4
爭仗,v,4
胸,ng,4
人字,n,4
年月日,t,4
傳來,v,4
景觀,n,4
發光人絕,l,4
調快,v,4
思量,n,4
樂,n,4
優點,n,4
屋外,s,4
敲開,v,4
駱駝,n,4
燒出,v,4
丟了,y,4
風兒,n,4
樂永遠,nr,4
奇跡,n,4
驚喜,a,4
升空,vn,4
證明,v,4
丑,a,4
隱居,v,4
活到,v,4
浮木,n,4
落得,v,4
苟活,v,4
菸,y,4
在水一方,i,4
聲諾言,n,4
氣質,n,4
運,n,4
闖,v,4
精選輯,n,4
砸碎,v,4
孟浪,nz,4
彌補,v,4
東風藏,ns,4
土裡,n,4
沮喪,a,4
性,n,4
不休,v,4
貼進,v,4
靈,n,4
當海,f,4
生,v,4
重來,v,4
赤裸,z,4
腔,q,4
預報,vn,4
疏離,v,4
地痛,n,4
皮黃,nr,4
插座,n,4
捨,yg,4
一隊,m,4
枒,yg,4
光是,n,4
紀,zg,4
中獎,nz,4
沈溺,n,4
偶像,n,4
封,q,4
反鎖,vn,4
所欲,n,4
滅絕,v,4
煙壓,n,4
湊合,v,4
喃喃地,i,4
沈淪,nz,4
謔,g,4
夢心,n,4
沈浮,nr,4
佯裝,v,4
人像,n,4
唱首歌,n,4
猜疑,v,4
廣袤,a,4
雙手,m,3
孫詩雯,nr,3
閃爍其詞,i,3
揣摩,v,3
外套,n,3
身段,n,3
透徹,v,3
童話,n,3
憫,g,3
宣紙,n,3
光鮮,a,3
星座,n,3
脫撐,v,3
滿滿,v,3
詛咒,v,3
奶茶,n,3
胖,a,3
賞,v,3
湧著,v,3
毫無,v,3
兩邊,f,3
平夜,t,3
剋,x,3
真假,n,3
一分一秒,m,3
先鬧,a,3
普,nr,3
也無所謂,l,3
小芬,nr,3
失措,v,3
主人翁,n,3
天份,nz,3
書房,n,3
老船,n,3
飛飛,v,3
屁事,n,3
轉角,n,3
執,v,3
佇,vg,3
物線,n,3
悲,vg,3
法律,n,3
園,q,3
諷刺,v,3
扣著,v,3
著忘,v,3
鮭魚,n,3
潛,v,3
神碎,a,3
乏味,a,3
千百,m,3
淚眼斑駁,l,3
託,y,3
一抹,m,3
撕裂,v,3
輕輕地,z,3
此生,t,3
正在,t,3
放給,v,3
頂峰,n,3
凍結,v,3
龔,nr,3
假如,c,3
會妝點,n,3
出海,v,3
喝醉,v,3
修剪,v,3
急速,d,3
脫口而出,i,3
陳大慰,nr,3
做家,n,3
擋下,v,3
幾乎,d,3
夜去,t,3
碰到,v,3
肆虐,v,3
設下,v,3
風一吹就不見,i,3
小路,n,3
滋潤,n,3
屋,n,3
太尖,n,3
渲洩,v,3
一束,m,3
童,nr,3
一枚,m,3
南瓜,ns,3
發燙,v,3
轉腳,v,3
稱謂,v,3
昨晚,t,3
法國,ns,3
放空,v,3
預言,n,3
仙人掌,n,3
咳嗽,v,3
亞熱帶,n,3
噴泉,n,3
呻吟,v,3
刷牙,v,3
招搖,v,3
候要做一,nr,3
玄虛,nr,3
命,v,3
太多人,nrt,3
病房,n,3
聞毀,v,3
擅長,v,3
人海茫茫,l,3
剋,zg,3
投靠,v,3
村莊,n,3
推翻,v,3
說不,l,3
演出,v,3
得體,a,3
多放,v,3
華麗大手,nz,3
搏,vg,3
傻傻,v,3
遮蔽,v,3
比起,v,3
天央,n,3
幾回,m,3
褪去,v,3
愛言,n,3
秋老虎,nr,3
稱,v,3
電台,n,3
隻食糞蟲,nr,3
幸好,a,3
毛,nr,3
解開,v,3
靈塗炭,n,3
尋歡,v,3
汽球,n,3
昔者,ns,3
逃兵,v,3
粉刷,v,3
念頭,v,3
味,n,3
懸,v,3
安息,v,3
值得一提,l,3
爭吵,v,3
棉花,n,3
趕去,v,3
扣,v,3
生來,v,3
彩排,n,3
為什,nrt,3
寄放,v,3
化做,v,3
沒睡,v,3
妳走到天邊,nr,3
發據,v,3
則,d,3
馬車,n,3
蝕,vg,3
畫,zg,3
速食,n,3
胃,n,3
怪手,n,3
溫光,n,3
牙痛,n,3
力,n,3
撿,v,3
置,v,3
成血,v,3
漫畫,n,3
畫框,n,3
處,x,3
進,zg,3
瓊,j,3
眉頭,n,3
版本,n,3
香,a,3
給予,v,3
層層,n,3
隨波逐流,i,3
輩子,n,3
週末,t,3
沙漏,n,3
癲,vg,3
爬滿,v,3
跌進,v,3
宗教,n,3
化妝,v,3
看出,v,3
而來,c,3
春雨,n,3
發抖,v,3
聲塗,n,3
怪,a,3
愧疚,a,3
當要,d,3
邊,x,3
嚴肅,a,3
曝曬,v,3
飛舞,v,3
笑了笑,l,3
開花,v,3
魚群,n,3
得意忘形,i,3
院,n,3
傷有,v,3
大成,v,3
香水,ns,3
寒,ag,3
裝容,n,3
場面,n,3
人身,n,3
仁慈,nr,3
睏,y,3
張開雙,nr,3
醫院,n,3
演成,v,3
逃不開,v,3
火腿蛋,n,3
欠,v,3
菩薩,n,3
狼狽,an,3
這種,r,3
佈,yg,3
離,zg,3
加油,v,3
渴盼,v,3
如絲般,i,3
走近,v,3
生根,n,3
殆盡,v,3
永遠零,z,3
錄下,v,3
垂敗花別戴花,i,3
意時候,l,3
抄,v,3
自信,v,3
寬容,a,3
過,n,3
回扣,v,3
寵愛,v,3
躲著,v,3
重重,a,3
美夢,nz,3
抗爭,vn,3
太陽,n,3
走走,v,3
瘋,a,3
妄想,v,3
國,zg,3
命令,n,3
虛度,n,3
善變,v,3
心肺,n,3
種起,v,3
流透,v,3
烈烈,n,3
正直,d,3
虛假,a,3
迷走,v,3
哩,y,3
淺薄,a,3
折疊,v,3
天性,n,3
往,zg,3
包括,v,3
沈迷,nr,3
埋名,v,3
叮嚀,v,3
琢,v,3
廝守,v,3
處處,v,3
泅,v,3
年紀,n,3
照耀,v,3
計較間,n,3
掙脫,v,3
內,f,3
歡愉,a,3
無恥乾,i,3
廢話,n,3
排山倒海,i,3
暴風煙,i,3
協,n,3
可靠,v,3
金手,n,3
腐爛,v,3
中午,t,3
燕,nr,3
渲染,v,3
披覆,v,3
問現,v,3
懦弱,ad,3
討厭,v,3
謝謝愛,nr,3
稻草,n,3
季,q,3
更迭,d,3
極限想,n,3
胃口,n,3
相處,d,3
流行,v,3
沒快,v,3
假想,n,3
狂風,n,3
有所,n,3
信誓旦旦,i,3
不落,v,3
煙霧,n,3
票根,n,3
一塊,m,3
打斷,v,3
耶耶耶耶,nrt,3
有感,a,3
停泊,v,3
丟三忘四,i,3
明,a,3
有情,n,3
繞,v,3
掛起,v,3
雙重,n,3
手銬,n,3
收斂,v,3
濃正,a,3
銅幣,n,3
水濂,nr,3
神,n,3
身心,n,3
冷冷,a,3
墨漬,n,3
連覺,d,3
細,a,3
裝上,v,3
粗魯,a,3
輓,yg,3
填滿,v,3
剎那,t,3
外濟,n,3
停格,v,3
破,v,3
牆外,s,3
拉著,v,3
頭上,s,3
栩栩然,i,3
太晚,nz,3
相聚,v,3
可貴,a,3
天終,t,3
躲雨,v,3
犀牛角,n,3
眉頭談,i,3
逍遙,a,3
監制,vn,3
命,n,3
衝擊,vn,3
父子,n,3
心臟無法,i,3
星期,t,3
遙遠異,z,3
靜心,n,3
撥開,v,3
在手,v,3
對當,p,3
剩剩,v,3
憐,vg,3
烏鴉,n,3
哀傷,v,3
寬,a,3
一台,m,3
凝,vg,3
雨像,n,3
次,m,3
冷心,a,3
認為,v,3
誤導,n,3
盼望,v,3
傲慢,a,3
輕輕放,z,3
變無限,l,3
蔚宇,nr,3
太多,ns,3
模,ng,3
迎著,v,3
忘不了,v,3
失守,v,3
賺,v,3
目眩神迷,i,3
幾秒,m,3
鍊,y,3
藍天曾,nr,3
星期六,t,3
念著,v,3
一回,m,3
盜,vg,3
熱熱淚,n,3
理,v,3
浮士德,nr,3
日月,t,3
塞滿,nr,3
那時,r,3
衣裳,n,3
崗位,n,3
散要,b,3
一向,d,3
神仙,n,3
好不好,l,3
不讓,v,3
自喻,n,3
飛當作,v,3
困,v,3
妳,yg,3
自同,a,3
不論,v,3
這時,r,3
唇,ng,3
反撲,v,3
渡,v,3
扛走,v,3
門關,n,3
養壞,v,3
游泳,vn,3
狡猾地,z,3
人潮,n,3
噓,e,3
可笑,v,3
飛得,v,3
不慌不忙,i,3
手握,v,3
偷,v,3
透白,v,3
公主,n,3
忐忑,a,3
關起,v,3
蟲蟲,n,3
玉液,n,3
昏睡,v,3
久對,d,3
翻來,v,3
解剖,v,3
光年,n,3
所及,c,3
．,x,3
不為,c,3
光彩,n,3
約翰,nrt,3
停頓,v,3
汝,r,3
數著,n,3
噠,o,3
精雕,n,3
躲會,v,3
候心,n,3
框架,n,3
成品,n,3
詩登登,nr,3
消遣,v,3
遲疑,a,3
聚,v,3
俄然,d,3
亂語,n,3
癡,yg,3
鯨,ng,3
著遠,a,3
不可捉摸,i,3
蠟燭,n,3
恍惚,a,3
潛意識,n,3
下終,v,3
巨蛋,n,3
狂顛無處,i,3
釋放,v,3
配對,v,3
下線,n,3
心慌,a,3
上過,v,3
開不,v,3
裂縫,n,3
適志,n,3
麻雀,n,3
逼,v,3
杜鵑,nr,3
皺,v,3
現成,v,3
味懷,n,3
變身,v,3
柔情,a,3
睏,zg,3
髒,yg,3
萊,q,3
細胞,n,3
切切,ad,3
林召喚,nr,3
臉色,n,3
緊張,a,3
扣住,v,3
每件事,l,3
懸掛,v,3
表達,v,3
義,zg,3
撫息,v,3
抵,v,3
傷,n,3
投下,v,3
進來,v,3
懈,vg,3
如秋,t,3
廢,v,3
生長,n,3
牠,zg,3
簷,ng,3
受夠,v,3
新娘,n,3
騎,v,3
齒輪脈,n,3
過過,v,3
行囊,n,3
原則,n,3
誰容,v,3
禮物,n,3
無尋,v,3
責罵,v,3
順,v,3
炫耀,v,3
節制,n,3
夢魘,n,3
漿,n,3
奢華,a,3
相會,v,3
編織,v,3
刀,n,3
綵,zg,3
不枉,v,3
著訴,v,3
古老,nr,3
嗚,o,3
屋簷,n,3
驚心動魄,i,3
紙,zg,3
佈,zg,3
陽,n,3
渾然,z,3
感想,v,3
垂直,v,3
複,y,3
起床,v,3
必然,d,3
無奈,d,3
流洩,v,3
長路,ns,3
擁吻,v,3
襪,ng,3
縫陽光,n,3
著車,n,3
一件件,l,3
是否是,l,3
鞋子,n,3
忙著,v,3
遺忘,v,3
對岸,n,3
任來,v,3
大廈,n,3
志氣,n,3
懺悔,v,3
銳當,d,3
發狂,a,3
間終,d,3
弄,v,3
玩味,n,3
霍哪一,nr,3
矇上,v,3
下淚,v,3
沖散了和,nr,3
胡言,nr,3
猜測,v,3
好壞,v,3
熱淚,n,3
許手,m,3
有裂,v,3
不在意,i,3
好多,m,3
心,s,3
結心,n,3
從未,d,3
天際,n,3
冷靜太累,z,3
前世,t,3
竄,v,3
郊外,s,3
成仙,n,3
體,zg,3
喝,v,3
開,zg,3
報紙,n,3
水藍,n,3
形式,n,3
地址,n,3
哀傷,an,3
蜜糖,n,3
咬一口,i,3
立碑,n,3
撲朔迷離,i,3
反應,vn,3
騙,v,3
佈,y,3
心眼,n,3
坐下,v,3
堡壘,n,3
播放,v,3
拜見,v,3
摘,v,3
曲培芷,nr,3
貧窮,an,3
一籌莫展,i,3
腰桿,n,3
無可救藥,i,3
濕熱,z,3
盡頭要,d,3
兇狠,a,3
小指,n,3
四方,m,3
淵,ng,3
傾盆,n,3
自覺,d,3
四散,j,3
多重,m,3
故,c,3
很久,a,3
卡,n,3
啥,r,3
歌吟,v,3
淪落,v,3
全然,ad,3
暫停,d,3
摘落,v,3
足用,v,3
退去,v,3
拜訪,v,3
吠,vg,3
叫住,v,3
無框,n,3
窮奢極欲,i,3
蔚藍,nr,3
哪吒,nrt,3
相反,v,3
血滾,z,3
餓,v,3
海上,s,3
連夜,d,3
直言,n,3
美夢快樂若有傷心若有眼淚,i,3
糖紅,n,3
公正,nr,3
高跟鞋,n,3
相偎,v,3
驚奇,a,3
樂好,a,3
算一天,l,3
凋落,v,3
挪威,ns,3
隕,vg,3
狠要,d,3
自舊,d,3
行為,v,3
個本質,n,3
黑與白,nr,3
不對,d,3
題,v,3
荒謬,a,3
活來,v,3
純粹,a,3
浪漫,a,3
花蕊,n,3
回回,v,3
修,v,3
裝進,v,3
厚厚,a,3
獻,v,3
掌握,v,3
空隙,n,3
吻,v,3
零距,n,3
迂,a,3
親人,n,3
遺,vg,3
花茶,n,3
母夜叉,nr,3
更動,d,3
耶耶,nr,3
暝,g,3
冷血,v,3
駭人聽聞,i,3
性子,n,3
解答,v,3
春日,t,3
異次元,nz,3
講話,v,3
漏掉,v,3
闖一,nrt,3
莉,x,3
唱機,n,3
玩,n,3
噎,v,3
曝露,v,3
亮著,v,3
感官,n,3
哀愁,a,3
擺脫,v,3
馴獸,n,3
疼,v,3
敵關心,n,3
糟糕,a,3
情感,n,3
雲朵,nr,3
荒野,n,3
當是,d,3
篇,q,3
戰鬥,vn,3
國度,n,3
糞,n,3
隱姓,n,3
不虛幻虛幻,i,3
渺小,a,3
渾圓,z,3
海妖,n,3
周之夢,nr,3
享音,v,3
攤,v,3
菸,zg,3
形狀,n,3
公,n,3
貘,g,3
不好受,a,3
一閃一閃,i,3
忘該,v,3
人家,n,3
熟睡,v,3
葉夏艷,nr,3
照得,v,3
歿,g,3
隨便,d,3
刻劃,n,3
揹,yg,3
顏紅唇,nr,3
抓牢,v,3
縛,x,3
苦澀,a,3
風像,n,3
改改,v,3
樹裡,s,3
英國,ns,3
守住,v,3
開口,n,3
友誼,n,3
風心,n,3
無瑕,z,3
排,v,3
腰,n,3
口氣,n,3
送上,v,3
解渴,v,3
凌亂,a,3
未必,d,3
相依,nr,3
吞進,v,3
查不到,v,3
洪流,n,3
零食,n,3
剝,v,3
累放,v,3
每句,d,3
針,x,3
惆悵,a,3
輕快,a,3
拼了命,l,3
爆落,v,3
荒廢心,n,3
圖書館,n,3
樹葉,n,3
蠢,a,3
放輕,j,3
誕生,v,3
萬一,m,3
愧,vg,3
莊周夢,nr,3
慌張,a,3
嚇,v,3
秋風,n,3
試探,vn,3
圍困,v,3
鬚,zg,3
小組,n,3
度過,v,3
溫習吻,n,3
故弄,n,3
覆去,v,3
琴弦,n,3
沈潛,nr,3
救,v,3
尋花,v,3
師威風,nr,3
燭火,n,3
踢,v,3
咱,r,3
高樓,n,3
海因,n,3
圈點,n,3
捎來,v,3
返來,v,3
狂吻,n,3
芳草,n,3
隱喻,n,3
側,v,3
樂,zg,3
師,n,3
空著,v,3
花都,ns,3
堅固,a,3
打直,v,3
漫遊,vn,3
要藏,v,3
徐錦凱,nr,3
隨,d,3
孩能,n,2
算式,n,2
吵想,v,2
艷麗,a,2
嚥,zg,2
遇過,v,2
同流,n,2
樓上,s,2
涅槃,ns,2
解除,v,2
離人,n,2
根秋,n,2
傀儡,n,2
公路,n,2
饑,zg,2
艱苦,a,2
女朋友,n,2
快不,d,2
枯,v,2
足面,n,2
院停格,n,2
水上,s,2
普普通通,nz,2
四號,m,2
名片,n,2
快亮,a,2
邀進,v,2
勞動,vn,2
保羅,nrt,2
贈品,n,2
重點,d,2
有別,d,2
山崩地裂,i,2
褲,ng,2
韻腳,n,2
所,u,2
針底劃,n,2
凍,v,2
灌,v,2
一桌,m,2
教條,n,2
線女,n,2
淡淡,z,2
定勝,v,2
休止,v,2
毋須,d,2
全部,n,2
打嗝,v,2
風花雪,n,2
偽心,n,2
互訴,v,2
貸款,n,2
虛空,n,2
白雪,nr,2
良母,n,2
阿龔阿,nr,2
小船,n,2
笑嘻嘻,z,2
淫穢,a,2
咽喉,n,2
基因,n,2
於發光,nr,2
疤,n,2
事兒,n,2
對了,p,2
遍,q,2
古典,ns,2
花灑落滿天,z,2
破舊,z,2
過季,t,2
綑,zg,2
躍過,v,2
剛好,d,2
天下,s,2
著小,a,2
有看見祂是什,nr,2
溜,v,2
學飛,v,2
非是,d,2
黑裡,n,2
成雪,n,2
來怕,v,2
沙皇,nr,2
平庸,a,2
人手,n,2
場,n,2
蛭,g,2
弟弟,n,2
爆笑,v,2
燈點,n,2
步履,nr,2
滴,n,2
察覺太,nrt,2
屋檐,n,2
收回,v,2
狗狗,n,2
智能,n,2
同款,n,2
真厚,a,2
無言,v,2
淪愛,v,2
低頭,v,2
獨愛,v,2
同歸,v,2
編,v,2
動態,n,2
記憶會,n,2
過年,t,2
微光,n,2
瓦解,v,2
光害,n,2
深沈,j,2
供,v,2
騷動,v,2
最爽,a,2
推託開花不結果又有什,nz,2
花梗,n,2
事物,n,2
罐,n,2
靈和,a,2
醜陋,a,2
逼成,v,2
典禮,n,2
正妹,n,2
男生,n,2
分際,n,2
黏,zg,2
正式,ad,2
這兒,r,2
分離,v,2
冰入,n,2
樂溫馨,nr,2
裡人,nrt,2
著傷,v,2
導,v,2
空現,v,2
麥,nr,2
忘為,v,2
冷氣,n,2
道行,j,2
愈遠,d,2
祂,yg,2
回事,v,2
想而不問,l,2
帥,a,2
群,q,2
為個,r,2
猶豫,a,2
女神像,n,2
青,n,2
頌,vg,2
濫用,v,2
輕輕呼,z,2
自慰,v,2
討人厭字間,i,2
脖子,n,2
伙,q,2
接收,v,2
詳細,ad,2
兩顆,m,2
發皺,n,2
噓,v,2
燒,v,2
不太好,v,2
了以,v,2
困別,n,2
點破,v,2
性感女,n,2
操場,n,2
房裡,s,2
成養,v,2
遺忘,n,2
上身,v,2
著化,v,2
深情,n,2
出水,v,2
遍及,v,2
鼎盛,z,2
溫柔,nr,2
喔,o,2
壯麗,a,2
輕意,d,2
口齒,n,2
盡管,c,2
拆,v,2
簡磨,v,2
擊,vg,2
照,n,2
出沒,v,2
深林,ns,2
難解,v,2
黃綠紅,nr,2
共交織,nt,2
檯,zg,2
眨眼,v,2
井中,s,2
奏起,v,2
亮靜靜,z,2
牧車,n,2
悠閒,a,2
窗邊,s,2
山河,ns,2
因而,c,2
反抗,v,2
旋著,v,2
零零落落,z,2
盼,v,2
汽水,n,2
交響,vn,2
一朝,t,2
正午,t,2
晃到,v,2
拼貼,v,2
西裝,n,2
剪,v,2
三千,m,2
綠,a,2
盒,q,2
仿若,v,2
晃動,v,2
色狼,n,2
羔羊,n,2
記不,v,2
說出,v,2
閒,x,2
責,ng,2
外國,n,2
曰,vg,2
貝寶貝,nr,2
梅,nr,2
目屎,n,2
裹足不前,i,2
明知,v,2
乖,a,2
丟棄,v,2
十日,t,2
善感,n,2
詞曲,n,2
戰日,t,2
捉弄,v,2
雷雨,nr,2
一旦,d,2
一日,m,2
路口,s,2
強權,n,2
無聊床,i,2
退,v,2
旋風,n,2
羅,j,2
負責任,n,2
聽來,v,2
臉閉上,n,2
千萬里,m,2
查,v,2
陳其鋼,nr,2
中點,n,2
最新,d,2
束奶澎,nr,2
諸葛三,nr,2
拍出,v,2
看得,v,2
辛苦,a,2
安睡在,n,2
飛貓,n,2
發出,v,2
發洩,v,2
實,v,2
失焦,v,2
電光,n,2
倒頭,v,2
比,d,2
爭,v,2
多數,m,2
一篇,m,2
怦然,z,2
累贅,an,2
尤賀志,nr,2
千萬遍,m,2
鬼魂,n,2
直線,n,2
大膽,ad,2
懊悔,v,2
臉孔,n,2
千江,ns,2
內,zg,2
開門,v,2
開開,v,2
五十元,m,2
本能,n,2
飛轉,v,2
點綴,v,2
一字不差,l,2
替開,v,2
花絮,n,2
小鎮,n,2
豹紋,n,2
特權,n,2
抖落,v,2
寫出,v,2
溫暖,nr,2
八門,n,2
陌生人,n,2
飛車,n,2
警察,v,2
損傷,v,2
癮,zg,2
善,v,2
很,zg,2
講理,v,2
愛計,v,2
傳說,n,2
顛沒,v,2
長假,n,2
翻飛,v,2
練,zg,2
詮釋,v,2
快樂,n,2
般通紅,z,2
阻擋,v,2
執行,v,2
花筒,n,2
麥稈,n,2
當中,s,2
麥卡尼,nr,2
將融,n,2
演員,n,2
及格,ad,2
覺,x,2
看完,v,2
跳到,v,2
惡魔,n,2
課背,n,2
殿堂,n,2
歲,q,2
光輝,nr,2
真該,d,2
貨幣,n,2
頭淚,n,2
一群,m,2
裝滿,v,2
口腔,n,2
威脅,vn,2
慣,v,2
洩恨,v,2
拾起,v,2
模模糊糊,z,2
奔擊,v,2
飛翔會,n,2
覺像,v,2
甜言,n,2
明滅,v,2
跳入,v,2
穩當,a,2
凝固,v,2
幻影,n,2
鋪滿,v,2
八道,m,2
耽誤,v,2
針立場,n,2
鼓掌,v,2
鍾,nr,2
需,v,2
如洗,v,2
實太,n,2
顆星,n,2
永遠然,z,2
千,m,2
金壺,n,2
交通安全,l,2
被人,n,2
這件,mq,2
渴,a,2
大不對,d,2
褶,ng,2
樹木,n,2
蹤,yg,2
下水道,n,2
刷錯,v,2
剪下,n,2
亮片,n,2
香味,n,2
摸著,v,2
四點,m,2
數學,n,2
馬耳東,ns,2
尖聲囂叫,i,2
最水,n,2
皮箱,n,2
無窮無盡,i,2
雷聲,nr,2
細數,n,2
登場,v,2
色票,n,2
飛葉,n,2
招牌,v,2
最纏綿,z,2
無關,v,2
了布,v,2
莊子齊,nr,2
離合,v,2
薔薇,n,2
穀,yg,2
力克,nz,2
阮策,nr,2
跌倒,v,2
不起眼,l,2
滿疑,d,2
幢幢,z,2
伸長,v,2
燒成,v,2
怪愛,a,2
陳,nr,2
門口,s,2
短要,b,2
得逞,v,2
花瓣,n,2
楊花雨,nr,2
鐵軌,n,2
如虹如夢如風如火,i,2
無非,d,2
幾年,m,2
頂上,f,2
團員,n,2
馬路,ns,2
敷衍,v,2
千日,m,2
拈花微笑,i,2
美麗剛,nr,2
恣意,d,2
變塵,v,2
機場,n,2
要是,c,2
麼,nr,2
由,p,2
憂傷,a,2
散盡散,i,2
投,v,2
製,yg,2
仍須,d,2
消逝,vn,2
泡,v,2
左,m,2
躁動,v,2
滿足慾望比夢還要想隔著螢,n,2
一瞥,n,2
憨,ng,2
墮,v,2
虛擬,b,2
有一,nr,2
標竿,n,2
寶藏,nr,2
奔波,v,2
順序,n,2
解不開,v,2
根本,a,2
拿起,v,2
版,n,2
栽種,vn,2
闔上了,l,2
瞄到,v,2
破解,v,2
翻開,v,2
太久,nr,2
蒼,nr,2
同班,n,2
點燃,v,2
摧,vg,2
吐露,v,2
暑,ag,2
領略,n,2
而且,c,2
逃學,v,2
賣壞,v,2
防備,vn,2
塚,ng,2
事件,n,2
定義,v,2
右,f,2
演得,v,2
喝著,v,2
歡唱,v,2
雲層,n,2
結,zg,2
粉墨,n,2
嘿嘿嘿,o,2
退退,v,2
造,v,2
宣導,vn,2
有現,v,2
渴,v,2
插花,n,2
建造,v,2
苗,n,2
尋常,a,2
上移,v,2
泳,vg,2
希微,v,2
魚缸,n,2
心血,n,2
未免太,n,2
弦月,n,2
蕩,yg,2
擔,zg,2
取笑,v,2
車諾,nr,2
無可,i,2
興高採烈,i,2
鮮花,n,2
妻,ng,2
不甘示弱,l,2
青鳥,n,2
沒了,v,2
皺,n,2
精,a,2
穿起,v,2
沒什,nz,2
濕,v,2
揪,v,2
確厭,v,2
加深,v,2
牛彈,n,2
請閉,v,2
分,v,2
漫無目,i,2
早在,t,2
傳言性,n,2
晃,v,2
城,n,2
放在,v,2
披著,v,2
變有,v,2
兵會,n,2
燒完,v,2
神化,n,2
斑駁,z,2
地下道,n,2
奧,j,2
十二,m,2
裝彈,n,2
上網,v,2
一串,m,2
其他,r,2
下造,v,2
拿掉,v,2
印記,n,2
儲存,n,2
美學,nt,2
齒,n,2
就快,d,2
茹素,nr,2
句,q,2
選,v,2
讀書,n,2
三千丈,m,2
墨,n,2
機惡,n,2
羞羞,a,2
獨島,ns,2
合不來,v,2
可一關上,l,2
了愛,v,2
床上,n,2
幻沫,n,2
自一,r,2
踏上,v,2
存腦,n,2
血液,n,2
真知,n,2
鴻,nr,2
可憐,v,2
身份,n,2
星,i,2
自以,d,2
重量,n,2
魂魄,n,2
數落,n,2
鎖住,v,2
作祟,v,2
愉美,a,2
踩入,v,2
初衷,d,2
畢,v,2
也常,d,2
葬,vg,2
公平化,n,2
掏出,v,2
節,t,2
膚,ng,2
濃縮,v,2
混沌,a,2
相連,v,2
烤,v,2
奔向,v,2
仰,v,2
酒醉,v,2
溫涼,a,2
熱量,n,2
力氣,n,2
拜,v,2
大旗,n,2
記本,n,2
剩小學,l,2
歡活,a,2
用功,n,2
聽,x,2
上眼就地,nr,2
距離會,n,2
天才,n,2
放屁,v,2
麗,nr,2
打出,v,2
驚訝,a,2
礡,yg,2
扇,q,2
碰壁,v,2
露水,v,2
太過朦,nr,2
滅,v,2
發售,vn,2
看一看,v,2
手術,n,2
喘,v,2
晾著,v,2
苦心,n,2
管感,n,2
手裡,s,2
陣亡,v,2
木花,n,2
有把握,l,2
要去,v,2
全身,n,2
禰,yg,2
磁鐵,n,2
歌功頌德,i,2
若,v,2
月,q,2
